3.000000000000000000e+04,3.000000000000000000e+04,2.800000000000000000e+04,3.000000000000000000e+04
5.660000000000000000e+03,6.210000000000000000e+03,7.990000000000000000e+03,6.920000000000000000e+03
4.800000000000000000e+02,4.780000000000000000e+02,4.670000000000000000e+02,4.770000000000000000e+02
1.280000000000000071e+01,1.400000000000000000e+01,1.850000000000000000e+01,1.569999999999999929e+01
5.299999999999999822e+00,4.830000000000000071e+00,3.750000000000000000e+00,4.339999999999999858e+00
1.400000000000000000e+04,1.280000000000000000e+04,9.940000000000000000e+03,1.150000000000000000e+04
